,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
857,857,common_voice_es_18341787.mp3,herejes y mercaderes en el puente  herejes y mercaderes en la cámara ,aye and mercuries in the principes and mercuries in the camera,heretics and merchants on the bridge heretics and merchants in the chamber,BLEU = 8.61 45.5/10.0/5.6/3.1 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.4180976450443268,0.3126050420168068,2.6490750312805176
858,858,common_voice_es_19676066.mp3,al comenzar el segundo tiempo argentina siguió prevaleciendo,the beginning of the second time argentina continued to evade,when the second half began argentina continued winning out,BLEU = 11.87 40.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.5878012180328369,0.412087912087912,4.009903430938721
859,859,common_voice_es_19685837.mp3,aun así robins volvió ocasionalmente al programa como panelista invitada,however robins moved personally to the programme as an inviting panel,still robins returned occasionally to the show as a guest panelist,BLEU = 8.91 36.4/10.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.6894181370735168,0.2869318181818182,4.216836929321289
860,860,common_voice_es_19633863.mp3,el imperio se encontraba en un estado de guerra civil latente,the imperium was found in the state of latin civil war,the empire was in a latent civil war status,BLEU = 9.43 45.5/10.0/5.6/3.1 (BP = 1.000 ratio = 1.222 hyp_len = 11 ref_len = 9),0.6731435656547546,0.4043478260869566,3.89656138420105
861,861,common_voice_es_19608209.mp3,diego de lepe fue un navegante español,the gurdelli was a spanish,diego de lepe was a spanish sailor,BLEU = 26.65 60.0/50.0/33.3/25.0 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.5023055672645569,0.43300653594771243,2.9807963371276855
862,862,common_voice_es_19603853.mp3,desde entonces este concurso siempre se realiza entre septiembre y octubre,since then this contest is always made between september and october,ever since the competition always takes place between september and october,BLEU = 25.97 54.5/30.0/22.2/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.8770560026168823,0.611317254174397,4.797077655792236
863,863,common_voice_es_19639260.mp3,al final de este periodo se abandonó el asentamiento por causas desconocidas,at the end of this period he abandoned the assentation for unknown causes,at the end of this period the settlement was abandoned for unknown reasons,BLEU = 45.26 76.9/50.0/36.4/30.0 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13),0.7693189382553101,0.7446153846153847,4.361660003662109
864,864,common_voice_es_18380349.mp3,dime el significado de esta palabra,meaning of this word,tell me what this word means,BLEU = 19.38 50.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.8252426981925964,0.4406130268199233,4.106753826141357
865,865,common_voice_es_19718550.mp3,la sede del condado y mayor ciudad es san andreas,county seat and major city at saint andrews,san andreas is the county seat and the largest city,BLEU = 17.20 50.0/28.6/16.7/10.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10),0.8159258961677551,0.38265306122448983,4.42959451675415
866,866,common_voice_es_19738829.mp3,el proyecto lo realizó el ayuntamiento de barcelona,the project was made by barcelona,the project was done by barcelonas city hall,BLEU = 23.26 66.7/40.0/25.0/16.7 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8),0.7690565586090088,0.6205128205128205,4.0391974449157715
867,867,common_voice_es_19141594.mp3,estudió en institutos particulares en san felipe y santiago,he studied in particular institutes in san felipe and santiago,he studied in private institutes in san felipe and santiago,BLEU = 65.80 90.0/77.8/62.5/42.9 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.9203926920890808,0.8950617283950617,4.60666036605835
868,868,common_voice_es_19638696.mp3,es la única universidad de estados unidos que tiene a este animal como mascota,it is the only university of the united states that has this analysis,this is the only university in the united states which has this animal as its mascot,BLEU = 24.75 69.2/50.0/27.3/10.0 (BP = 0.794 ratio = 0.812 hyp_len = 13 ref_len = 16),0.7667267918586731,0.6165605095541401,3.4145045280456543
869,869,common_voice_es_19416513.mp3,el destino de la unidad era el continente europeo,the destination of the unit was the european continent,the destiny of the unit was the european continent,BLEU = 75.06 88.9/75.0/71.4/66.7 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.9034483432769775,0.8819444444444444,4.816897392272949
870,870,common_voice_es_20022566.mp3,esta obra constituye la mejor fuente para reconstruir su biografía,this work is the best way to reconstruct his biography,this work is the best source to elaborate his biography,BLEU = 46.71 80.0/55.6/37.5/28.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.9154208898544312,0.7789062500000001,4.4961137771606445
871,871,common_voice_es_19620155.mp3,la adaptación fue titulada como metallic souvenir,the adaptation of titles as metallic souvenir,the adaptation was named metallic souvenir,BLEU = 18.58 57.1/33.3/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6),0.6972902417182922,0.6147540983606558,4.043527603149414
872,872,common_voice_es_19636744.mp3,del antiguo conjunto solo se conserva la iglesia,church only conservates the church,from the old group the church is the only one preserved,BLEU = 7.12 60.0/25.0/16.7/12.5 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11),0.5435152649879456,0.14423076923076922,3.6236109733581543
873,873,common_voice_es_19596090.mp3,johns que lograba su quinto título en esta competición,johns who wrote his twenty titles in this competition,johns was achieving his fifth title in this competition,BLEU = 20.16 55.6/25.0/14.3/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.5892366766929626,0.625,3.964708089828491
874,874,common_voice_es_18986470.mp3,¿ dime no es eso muérdago ujum,you say that,tell me is that mistletoe uh huh,BLEU = 7.25 33.3/25.0/25.0/0.0 (BP = 0.264 ratio = 0.429 hyp_len = 3 ref_len = 7),0.4314616620540619,0.15151515151515152,2.546205997467041
875,875,common_voice_es_19525177.mp3,todas las unidades espaciales se definieron sobre bases biogeográficas ampliamente comparables,all the special units were defined on biographical basis simply comparable,all the special units were defined based on biogeographic widely comparable,BLEU = 49.62 72.7/50.0/44.4/37.5 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.7753398418426514,0.7080965909090909,4.140748023986816
876,876,common_voice_es_19962149.mp3,con un poco de estímulo y los instrumentos correctos dennis salió como músico,the bits of twisting and the cracked instruments demi sally like music,thanks to a little deal of motivation and counting on the right instruments dennis could make it as a musician,BLEU = 2.46 33.3/4.5/2.5/1.4 (BP = 0.513 ratio = 0.600 hyp_len = 12 ref_len = 20),0.4141923487186432,0.10416666666666666,3.140782594680786
877,877,common_voice_es_19765340.mp3,sus descendientes heredaron la profesión,the descendants led the profession,his descendants inherited the profession,BLEU = 23.64 60.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.9092504978179932,0.5111111111111111,3.858582019805908
878,878,common_voice_es_19659778.mp3,debido al clima templado con abundantes lluvias ha sido centro de pesca y agricultura,has been found in a temperate climate with abundant pine forests,this region has become the center of both fishing and agriculture due to the warm weather combined with abundant rains,BLEU = 3.66 27.3/10.0/5.6/3.1 (BP = 0.441 ratio = 0.550 hyp_len = 11 ref_len = 20),0.5552906394004822,0.1337987201861547,3.462393283843994
879,879,common_voice_es_19599286.mp3,las formas rurales regionales de administración son municipalidades rurales,the rural and regional forms of administration are rural municipalities,the rural municipalities are the administrative rural regional divisions,BLEU = 13.13 60.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.8346158862113953,0.38461538461538464,4.283679485321045
880,880,common_voice_es_19743868.mp3,no hay datos históricos de este evento,there are no historical data of this event,there are no historical data of this event,BLEU = 100.00 100.0/100.0/100.0/100.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.9861234426498413,0.9990234375,4.985185623168945
881,881,common_voice_es_19714796.mp3,contribución a la historia y a la propagación del ideal,contribution to history and to the ideal propagation,contribution to history and goal dissemination,BLEU = 34.57 50.0/42.9/33.3/20.0 (BP = 1.000 ratio = 1.333 hyp_len = 8 ref_len = 6),0.7725183367729187,0.5090725806451614,4.472809314727783
882,882,common_voice_es_20000941.mp3,ante una citación de coordinación federal órgano de la policía política prefirió no concurrir,for if i do acquire a nations cetacean the political policy refused to concur,before a summons from the federal coordination political police organ he preferred not to attend,BLEU = 3.74 28.6/3.8/2.1/1.1 (BP = 0.931 ratio = 0.933 hyp_len = 14 ref_len = 15),0.445150226354599,0.1342281879194631,2.6674792766571045
883,883,common_voice_es_19124375.mp3,internet está suponiendo cada vez más una plataforma de difusión del cortometraje,so that it is taken every day more than a month from a diffusion of the quotum at it,the internet is becoming more and more a platform for the dissemination of the short films,BLEU = 5.09 26.3/5.6/2.9/1.6 (BP = 1.000 ratio = 1.188 hyp_len = 19 ref_len = 16),0.41343626379966736,0.26158827539195634,2.281834840774536
884,884,common_voice_es_19141609.mp3,antes incluso de ponerlo en servicio ordinario estaba recibiendo mejoras importantes,before being able to obtain the ordinary service it was received as important measures,before putting it in ordinary service it was receiving important improvements,BLEU = 19.67 42.9/23.1/16.7/9.1 (BP = 1.000 ratio = 1.273 hyp_len = 14 ref_len = 11),0.6776782274246216,0.5950875925591476,3.6268084049224854
885,885,common_voice_es_19673002.mp3,en estados unidos fue comercializado como el volkswagen quantum,in the united states it was commercialized as the volks webb and quondam,in the united states it was released as the volkswagen quantum,BLEU = 42.80 61.5/50.0/36.4/30.0 (BP = 1.000 ratio = 1.182 hyp_len = 13 ref_len = 11),0.6838306784629822,0.7087053571428572,3.7081713676452637
886,886,common_voice_es_19756492.mp3,al sur,sir,in the south,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 1 ref_len = 3),0.5533730983734131,0.0,3.369393825531006
887,887,common_voice_es_19647392.mp3,las dos están interconectadas mediante un bus interno,two are interconnected immediately with the internal bus,an internal bus links both of them,BLEU = 11.04 25.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7),0.6896987557411194,0.26408450704225356,4.393896579742432
888,888,common_voice_es_19794691.mp3,actualmente la banda se encuentra activa,apparently the band is active,the band is still playing at present,BLEU = 26.65 60.0/50.0/33.3/25.0 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.8874658346176147,0.43300653594771243,4.194694519042969
889,889,common_voice_es_18358132.mp3,a salvar el día,save the day,to save the day,BLEU = 71.65 100.0/100.0/100.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.9225397706031799,0.754985754985755,3.872938394546509
890,890,common_voice_es_19632533.mp3,vive como siente,he is a saint,live as you feel,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4),0.37918713688850403,0.125,2.7350001335144043
891,891,common_voice_es_19620082.mp3,se encuentran en áfrica oeste del camerún,is located in africa east of cairo,they are found in africa to the west of cameroon,BLEU = 9.47 42.9/16.7/10.0/6.2 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.7108836770057678,0.2634593356242841,3.806826114654541
892,892,common_voice_es_19632779.mp3,esto fue endurecido con la entrada de donald trump a la presidencia,this was enduring with donalds entrance to the presidency,donald trump strengthen this as he became president,BLEU = 4.77 11.1/6.2/3.6/2.1 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8),0.7003799676895142,0.1851851851851852,4.149421215057373
893,893,common_voice_es_19738520.mp3,antes de ingresar al colegio se pone en contacto con varios botánicos,before going to college they were in contact with many botanists,before entering the association he got in touch with several botanists,BLEU = 5.30 36.4/5.0/2.8/1.6 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.8464785218238831,0.4054545454545455,4.525808334350586
894,894,common_voice_es_19981363.mp3,club proc,hot soup,club proc,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2),0.5235692262649536,0.0,2.893502712249756
895,895,common_voice_es_18427968.mp3,me pide que sea feliz ,thinketh good,he asks me to be happy,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 2 ref_len = 6),0.4531532824039459,0.0,3.1509757041931152
896,896,common_voice_es_19610657.mp3,las patas son de color castaño claro con pelos blancos y con proyecciones espinosas,the lakes are of clear caustic colour with white hair and with spinal projections,the feet have light brown color and are covered by white fur with thorny spots,BLEU = 3.95 35.7/3.8/2.1/1.1 (BP = 0.931 ratio = 0.933 hyp_len = 14 ref_len = 15),0.5166860818862915,0.23489932885906042,3.782484769821167
897,897,common_voice_es_19722020.mp3,en la antigua grecia se usaron el bronce y el latón,in ancient greece the use of bruns and eton,in ancient greece the bronze and brass were used,BLEU = 31.56 55.6/37.5/28.6/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.5948829054832458,0.625,4.036162376403809
898,898,common_voice_es_19684382.mp3,la información es almacenada en una base datos relacional,inflammation is a relative basic information,the information is preserved in a relational database,BLEU = 7.65 50.0/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8),0.4569111168384552,0.19230769230769232,3.6803486347198486
899,899,common_voice_es_19767825.mp3,san martin alcanzó en córdoba su primer título nacional en la categoría de elite,and martin won in corduroy his first national title in the illinois category,in córdoba san martín won his first national title in the elite category,BLEU = 42.12 69.2/41.7/36.4/30.0 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13),0.7495445609092712,0.6619183285849952,3.62709641456604
900,900,common_voice_es_19782665.mp3,se convirtieron así en la tercera fuerza política de eslovaquia,they became the first political forces of europe,hence they became slovakias third largest political force,BLEU = 12.22 37.5/14.3/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.6705114841461182,0.46875,3.8511366844177246
901,901,common_voice_es_19581545.mp3,allí se graduó en el new trier high school,he graduated a new trip by school,it was in new trier high school where it graduated,BLEU = 5.63 42.9/8.3/5.0/3.1 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.5460954904556274,0.15463917525773196,3.483813762664795
902,902,common_voice_es_19698975.mp3,es el asteroide con menor número que aún no ha recibido nombre definitivo,is the astor with the same number that no one has received a definitive name,that is the lowest number of asteroids that have not yet been named,BLEU = 6.25 26.7/7.1/3.8/2.1 (BP = 1.000 ratio = 1.154 hyp_len = 15 ref_len = 13),0.49709752202033997,0.1893939393939394,3.781789541244507
903,903,common_voice_es_19658606.mp3,su hijo luis se convirtió en regente tras la muerte de su padre,his son louis became a regent after his fathers death,their son luis became a regent after his fathers death,BLEU = 66.06 80.0/66.7/62.5/57.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.9462025761604309,0.7937500000000002,4.745977878570557
904,904,common_voice_es_19646643.mp3,los candidatos que aprueban las oposiciones se llaman funcionarios de carrera,candidates that approve of our positions are called to their functions,those applicants that succeed in the competitive examinations will be known as career officials,BLEU = 2.85 9.1/5.0/2.8/1.6 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14),0.6575862765312195,0.072992700729927,3.2628173828125
905,905,common_voice_es_19622583.mp3,perenne muy baja o baja en matas o rastrera tallos delgados y erectos,very low or low in moss australia tall and erect,perennial very low or low in clumps or creepers thin and erect stems,BLEU = 33.47 70.0/55.6/37.5/28.6 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13),0.5806474089622498,0.49975895870159076,3.438617467880249
906,906,common_voice_es_19724681.mp3,muy importante hablar los jueces estaduales son iguales en poder a los jueces federales,very important to say the status juries are equal to the federal juries,it is very important to say it state judges have the same range of power as federal judges,BLEU = 14.57 46.2/25.0/18.2/10.0 (BP = 0.681 ratio = 0.722 hyp_len = 13 ref_len = 18),0.6608415842056274,0.24365079365079365,3.7764525413513184
907,907,common_voice_es_19694178.mp3,las cosas finalmente alcanzaron el cenit cuando laura ferrari comenzó inmiscuirse en el negocio,the things finally took place in the senate when general ferrari began to insure the negotiations,things have finally reached the zenith when laura ferrari started to get involved in the business,BLEU = 6.92 50.0/6.7/3.6/1.9 (BP = 1.000 ratio = 1.000 hyp_len = 16 ref_len = 16),0.6008988618850708,0.3125,3.4086062908172607
908,908,common_voice_es_19136106.mp3,george creció en berlín con su hermano mayor jan y su madre,george was born in berlin with his brother john and his mother,george grew up in berlin with his eldest brother and his mother,BLEU = 32.65 75.0/45.5/30.0/11.1 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12),0.8990340828895569,0.7170781893004116,4.217573642730713
909,909,common_voice_es_18552820.mp3,y si estoy cabreado con alguien es conmigo mismo palomares,if you are covered with albums with the same name pomaris,and if im pissed off with someone its with myself palomares,BLEU = 4.93 27.3/5.0/2.8/1.6 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.38629546761512756,0.13636363636363635,2.893857955932617
910,910,common_voice_es_20004552.mp3,es hermana del conocido violonchelista guillermo pastrana,she is the sister of the famous violoncella marcostrana,she is the sister of remarkable violoncello player guillermo pastrana,BLEU = 39.94 55.6/50.0/42.9/33.3 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.7535987496376038,0.4505050505050505,3.6796000003814697
911,911,common_voice_es_19670710.mp3,los acusados de la revuelta de labastida fueron sometidos a a tres juicios,the accusations of the accusations of the accusations of the accusations of the accusations,three trials were held against the defendants of the labastida uprising,BLEU = 6.29 21.4/7.7/4.2/2.3 (BP = 1.000 ratio = 1.273 hyp_len = 14 ref_len = 11),0.3623214662075043,0.22615535889872176,2.0805675983428955
912,912,common_voice_es_19611386.mp3,este álbum está considerado como su disco con un sonido más comercial,his album is considered as his album as a more commercial song,this album is considered the record with a more commercial sound,BLEU = 21.20 50.0/36.4/20.0/5.6 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11),0.7535367608070374,0.5067567567567568,4.14168643951416
913,913,common_voice_es_18775793.mp3,se ha parado,esprit,it stood up,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 1 ref_len = 3),0.5234923362731934,0.0,2.9061362743377686
914,914,common_voice_es_19604999.mp3,se encuentran en nueva caledonia papúa nueva guinea indonesia y república de palau,it is located in the river caledonia papua near the city indonesia and the palais royal,you can find them in new caledonia papua new guinea indonesia and the republic of palau,BLEU = 11.98 37.5/20.0/7.1/3.8 (BP = 1.000 ratio = 1.000 hyp_len = 16 ref_len = 16),0.5567764639854431,0.3515625,3.8296539783477783
915,915,common_voice_es_20064532.mp3,juega de extremo o centrodelantero,he plays at the extreme centre of vienna,he plays as an outside forward or center forward,BLEU = 9.75 25.0/14.3/8.3/5.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.46083223819732666,0.21067415730337075,3.0065181255340576
916,916,common_voice_es_19610770.mp3,andy linden,the islander,andy linden,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2),0.5124067664146423,0.0,2.7623350620269775
917,917,common_voice_es_19724815.mp3,actualmente reside en baton rouge luisiana,he curtly resides in the town of rouge louisiana,he currently lives in baton rouge louisiana,BLEU = 11.34 44.4/12.5/7.1/4.2 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7),0.7177125215530396,0.4383680555555556,3.9375722408294678
918,918,common_voice_es_18792584.mp3,no esperan nada bueno de la reunión,wait until the meeting is over,they do not expect anything good from the meeting,BLEU = 9.85 33.3/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.5298047661781311,0.2937420178799489,3.29689359664917
919,919,common_voice_es_20025872.mp3,estos conductores iónicos se denominan electrolitos o conductores electrolíticos,these conductors and homely ones are called the electrolytic conductors or conductors,those ionic conductors are named electrolytes or electrolytic conductors,BLEU = 8.52 41.7/9.1/5.0/2.8 (BP = 1.000 ratio = 1.333 hyp_len = 12 ref_len = 9),0.6684262156486511,0.45848267622461175,3.881774663925171
920,920,common_voice_es_19624205.mp3,la canción se puede escuchar en youtube y en la página del grupo,psalm can be heard in the tube in the page of the group,you can listen to the song on youtube or the page of the group,BLEU = 29.13 53.8/33.3/27.3/20.0 (BP = 0.926 ratio = 0.929 hyp_len = 13 ref_len = 14),0.6941604018211365,0.539568345323741,3.420004367828369
921,921,common_voice_es_19607138.mp3,es un barrio tradicional de estratos socio económicos altos,hes a traditional barrier of socio economic straits,it is a popular neighborhood of high socioeconomic strata,BLEU = 5.80 25.0/7.1/4.2/2.5 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.45945101976394653,0.11235955056179774,3.7539613246917725
922,922,common_voice_es_20046656.mp3,en new years revolution stratus defendió exitosamente el título contra mickie james,new years evolution status defended expeditiously the title against micky james,at new years revolution stratus successfully defended his title against mickie james,BLEU = 10.71 54.5/20.0/5.6/3.1 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.658342719078064,0.565083176127594,3.7564845085144043
923,923,common_voice_es_19671503.mp3,en la reserva es posible encontrar pecaríes zorros grises vizcachas y algunos pumas,in the reserves it is possible to find peccaries grey sorrels biscaches and some primers,peccaries grey foxes viscachas and some pumas may be found in this reserve,BLEU = 7.86 33.3/14.3/3.8/2.1 (BP = 1.000 ratio = 1.154 hyp_len = 15 ref_len = 13),0.6646736264228821,0.4336734693877551,3.714179277420044
924,924,common_voice_es_19958683.mp3,en santiago estudió en el liceo de chile,santiago he studied in the lyssa di chili,he studied in the military school de chile in santiago,BLEU = 28.47 62.5/42.9/33.3/20.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10),0.5739683508872986,0.43509070294784574,3.7942800521850586
925,925,common_voice_es_19608781.mp3,aquí habrá varios empleados que complementan el inusual y divertido hostel,their several employees who complement the unusual and diverted hostile,here there will be many employees who complement this unusual funny guesthouse,BLEU = 13.74 40.0/22.2/12.5/7.1 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.6102144122123718,0.3177966101694915,3.532355785369873
926,926,common_voice_es_19508610.mp3,tres de estas proteínas han sido usadas en un experimento espectacular,three proteins have been used in a spectacular experiment,three of these proteins have been used in a spectacular experiment,BLEU = 71.20 100.0/87.5/85.7/83.3 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.9249611496925354,0.8287608596250572,4.794681072235107
927,927,common_voice_es_19137088.mp3,como estudiante fue parte del establecimiento de mot dag,as a student he was part of the establishment of mozart,as a student he was part of the establishment of mot dag,BLEU = 81.55 90.9/90.0/88.9/87.5 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.7463869452476501,0.8399159663865547,3.7882142066955566
928,928,common_voice_es_19478363.mp3,con otras nuevas composiciones lanzó un disco que recibió buenas críticas en general,of other new compositions he launched a discord that received good critics in general,he published a record that received positive reviews everywhere with other compositions,BLEU = 7.47 42.9/7.7/4.2/2.3 (BP = 1.000 ratio = 1.167 hyp_len = 14 ref_len = 12),0.6054777503013611,0.3494990892531876,4.12075138092041
929,929,common_voice_es_19767641.mp3,presenta un anillo ocular blanco,hes a great talker,it has a white eye ring,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.5112271308898926,0.08620689655172413,2.5886199474334717
930,930,common_voice_es_19695459.mp3,la mayoría de los habitantes de brandon son de ascendencia europea,most of the inhabitants of brandon are of european ascendancy,most brandon residents have an european ancestry,BLEU = 5.52 30.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.429 hyp_len = 10 ref_len = 7),0.8207281231880188,0.2054794520547945,4.733100414276123
931,931,common_voice_es_19614507.mp3,el club ha tenido tres ciclos,the cob has had three cycles,the club has undergone three cycles,BLEU = 19.30 66.7/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.633424699306488,0.5260416666666666,3.8123438358306885
932,932,common_voice_es_19783029.mp3,sus padres la llevaban a representaciones de zarzuela y conciertos desde muy pequeña,his father gave him representations of his soul and concepts from very small times,her parents took her to representations of zarzuela and concerts since she was a kid,BLEU = 5.85 21.4/7.7/4.2/2.3 (BP = 0.931 ratio = 0.933 hyp_len = 14 ref_len = 15),0.4752829372882843,0.17151379567486955,3.159888744354248
933,933,common_voice_es_19657410.mp3,fue lanzado al mercado por los sellos discográficos full moon y warner bros,it was launched on the market by four men and one of the brass sailors,it was released to the market by the full moon and warner bros record labels,BLEU = 13.38 46.7/21.4/7.7/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 15 ref_len = 15),0.4832123816013336,0.4231292517006803,2.826228618621826
934,934,common_voice_es_19794084.mp3,fue un lugar relevante en la historia de islandia,it was irrelevant place in all history,it has been a relevant spot in the history of iceland,BLEU = 4.88 42.9/8.3/5.0/3.1 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11),0.6649441123008728,0.2977594339622642,3.7000653743743896
935,935,common_voice_es_19982978.mp3,además fue el primer comercio en españa que instaló escaleras mecánicas,besides he was the first spanish commercial in which he installed mechanical skills,moreover it was the first store in spain that installed mechanic stairs,BLEU = 13.07 38.5/16.7/9.1/5.0 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12),0.6093235611915588,0.46487603305785125,3.572327136993408
936,936,common_voice_es_19474803.mp3,su capital es la ciudad de třebíč,capitol is the city of treves,trebic is the capital city,BLEU = 17.97 50.0/20.0/12.5/8.3 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5),0.5813860297203064,0.5010893246187365,3.138605833053589
937,937,common_voice_es_19151524.mp3,actualmente trabaja en programas de educación ambiental conservación e investigación,apparently it works in environmental education conservation and investigation programs,environmental awareness research and preservation is what its current projects involve,BLEU = 4.52 20.0/5.6/3.1/1.8 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.7831766605377197,0.13761467889908252,4.6382951736450195
938,938,common_voice_es_19584406.mp3,permaneció tres días internado,he remained three days in town,he spent three days in hospital,BLEU = 32.47 66.7/40.0/25.0/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.709543764591217,0.625,3.8521034717559814
939,939,common_voice_es_19665877.mp3,tras su retirada regenta un negocio de ferretería en san sebastián,after his return to the regent he was a member of the ferry in saint sebastian,after his retirement he manages a hardware store in san sebastian,BLEU = 6.44 37.5/6.7/3.6/1.9 (BP = 1.000 ratio = 1.455 hyp_len = 16 ref_len = 11),0.5056236386299133,0.37077294685990336,3.3805906772613525
940,940,common_voice_es_19416434.mp3,esta especie es oriunda de brasil paraguay y norte de argentina,she is native to brazil paraguay and north of argentina,this species its native from brazil paraguay and north argentina,BLEU = 29.07 60.0/33.3/25.0/14.3 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.80416339635849,0.5625,4.469577789306641
941,941,common_voice_es_19945616.mp3,se ha observado una disminución en el índice de morosidad,he has observed a diminution in the morasses of industry,it was observed a reduction of the part due loan,BLEU = 9.98 40.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.6006603240966797,0.31562500000000004,3.3869614601135254
942,942,common_voice_es_19638925.mp3,el código fue reescrito totalmente,the code was complete,the code was fully rewritten,BLEU = 46.31 75.0/66.7/50.0/50.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.736726701259613,0.600907029478458,3.62461256980896
943,943,common_voice_es_19611567.mp3,lópez jordán debió huir al brasil con lo que finalizaba la primera guerra jordanista,appoint a subordinate bead in brazil with the one who was fighting the jordanian war,lópez jordan fled to brazil thus terminating the first jordanist war,BLEU = 3.46 20.0/3.6/1.9/1.0 (BP = 1.000 ratio = 1.364 hyp_len = 15 ref_len = 11),0.4841618835926056,0.13157894736842105,3.1203019618988037
