,path,source_text,pred_text,ref_text,ASR_BLEU
741,common_voice_es_18758563.mp3,pero tal era de bondadoso el señor don román,at that time mister of lord don roland,and that was the kind mister roman,BLEU = 6.57 25.0/7.1/4.2/2.5 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
742,common_voice_es_18758564.mp3,capítulo diez,chapter ten,chapter ten,BLEU = 100.00 100.0/100.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2)
743,common_voice_es_18758565.mp3,no podemos ir en esa dirección,we cant go out in that direction,we cant go in that direction,BLEU = 41.11 85.7/66.7/40.0/12.5 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
744,common_voice_es_18758567.mp3,sonreí incrédulamente y ella  arrancándose de mis brazos  huyó al fondo de la celda,she smiled and shes that of my arms from my arms floating the back,i smiled unbelieving and her getting away from my arms ran to the back of the cell,BLEU = 12.07 57.1/23.1/8.3/4.5 (BP = 0.807 ratio = 0.824 hyp_len = 14 ref_len = 17)
745,common_voice_es_18761218.mp3,¿ qué hace señor,what are you doing,what are you doing sir,BLEU = 77.88 100.0/100.0/100.0/100.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
746,common_voice_es_18761221.mp3,tengo demasiada hambre para ir a montar en bici ahora,they have two last men to go out to kind of mountain,i am so hungry like to ride a bike right now,BLEU = 3.39 8.3/4.5/2.5/1.4 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11)
747,common_voice_es_18761222.mp3,tampoco ha dormido en su camarote,he is not asleep in his cabin,neither he has slept on his cabin,BLEU = 14.54 42.9/16.7/10.0/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
748,common_voice_es_18761224.mp3,pasan las horas y nadie ha hecho el gesto de lavar los platos,the hours waiting the festival the rest of which dishes,hours go by and nobody even tries to wash the dishes,BLEU = 5.00 30.0/5.6/3.1/1.8 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11)
749,common_voice_es_18764551.mp3,hay que tapar todos los ojos de buey menos ese,you have to spend everything boys there those go,you have to cover all the portholes except that,BLEU = 17.75 33.3/25.0/14.3/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
750,common_voice_es_18764554.mp3,mis labios buscaron nuevamente aquellos labios crueles,my lips looking for those cruels,my lips yearned once again those cruel lips,BLEU = 12.87 50.0/20.0/12.5/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
751,common_voice_es_18766131.mp3,extremad las precauciones suerte vamos ,i am extremely precarious lets go,increase precautions good luck lets go,BLEU = 16.23 33.3/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
752,common_voice_es_18766132.mp3,es que a veces las sorpresas pueden ser malas y feas,sometimes the surprises can be bad,its because sometimes surprise might be bad and ugly,BLEU = 10.90 50.0/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
753,common_voice_es_18766134.mp3,tengo ciento cuarenta y ocho mensajes de correo para abrir,i have always been for using messages for open,i have one hundred and forty eight emails to open,BLEU = 9.44 33.3/12.5/7.1/4.2 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10)
754,common_voice_es_18766135.mp3,albur de viajero pronto y certero,at the end of january soon,the fate of the traveler accurate and prompt,BLEU = 6.92 33.3/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
755,common_voice_es_18766137.mp3,esto no lo resisto ni un día más,this does not resist any more,i cant stand this for a single day more,BLEU = 5.85 33.3/10.0/6.2/4.2 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
756,common_voice_es_18766138.mp3,he oído que en ese país no se celebra la navidad,over the country is not celebrated to the navy,i have heard that in this country they dont celebrate christmas,BLEU = 3.82 11.1/6.2/3.6/2.1 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
757,common_voice_es_18766139.mp3,julia vamos gamboa  por favor ,julia come on come on please,julia lets go gamboa please,BLEU = 9.65 33.3/10.0/6.2/4.2 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
758,common_voice_es_18770216.mp3,con la tormenta no pasa nada que puedo mantener el rumbo,with the storm and what is cant and the rumble,with the storm nothing happens i can stay the course,BLEU = 16.78 40.0/22.2/12.5/7.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
759,common_voice_es_18770217.mp3,es increíble lo bien que habla alemán,it is inherent in germany,its incredible how good his german is,BLEU = 7.16 20.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
760,common_voice_es_18770218.mp3,riega la hortensia margarita,let the order in silence,water the hydrangea margarita,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
761,common_voice_es_18770220.mp3,¡ esta noche hemos perdido al hombre que más podía ayudarnos,we have lost men and we could help you,tonight we lost the man that could have helped us the most,BLEU = 4.83 44.4/6.2/3.6/2.1 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12)
762,common_voice_es_18771829.mp3,¿ cómo puede ser capaz de hacer tales atrocidades,how can he not be capable of making love,how could they do such horrible things,BLEU = 4.77 11.1/6.2/3.6/2.1 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7)
763,common_voice_es_18771831.mp3,con las clases de supervivencia pero espero que el relato,with the survival classes but it works the servants,with the survival lessons but i hope that the story,BLEU = 18.04 55.6/25.0/14.3/8.3 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10)
764,common_voice_es_18771832.mp3,¡ uy ¿ ibas a entrar,oh im going to do,oh were you going to get in,BLEU = 15.85 60.0/25.0/16.7/12.5 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
765,common_voice_es_18771833.mp3,um colonia  ¿ eh,one colonial,mmm neighborhood eh,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 2 ref_len = 3)
766,common_voice_es_18775793.mp3,se ha parado,he stopped must,it stood up,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
767,common_voice_es_18775794.mp3,martínez ¡no me cuentes historias,martinus dont tell his stories,martinez dont lie to me,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
768,common_voice_es_18775795.mp3,¿ una lonchera ¿ una lonchera  para el almuerzo,a mountain was a storm for the same,a lunch box a lunch box for lunch,BLEU = 7.27 37.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
769,common_voice_es_18775796.mp3,leyendo leyendo se me hicieron las doce,ledging down leading back to off,reading and reading midnight appeared before me,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
770,common_voice_es_18775797.mp3,el sinsonte agitóse dentro de su jaula y prorrumpió en gorjeos,the simpson of his college and programme in borgies,the mockingbird stirred inside his cage and burst into twittering,BLEU = 5.61 33.3/6.2/3.6/2.1 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10)
771,common_voice_es_18779816.mp3,distingo grupos de muchachos desnudos que se arrojan desde ellos y nadan grandes distancias,to distinguish groups of naked boys that flows that flows their big distances,i distinguish groups of naked boys that throw themselves from there and swim great distances,BLEU = 33.91 53.8/41.7/36.4/30.0 (BP = 0.857 ratio = 0.867 hyp_len = 13 ref_len = 15)
772,common_voice_es_18779819.mp3,un momento ser un juguete es mucho mejor que ser un guardián espacial ,one moment but a despotism much better than a space guard,one moment being a toy is much better than being a spatial guardian,BLEU = 15.91 63.6/30.0/11.1/6.2 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13)
773,common_voice_es_18779820.mp3,mientras hablaremos de otra cosa,meanwhile we will sail from association,in the meantime lets talk about another thing,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
774,common_voice_es_18779821.mp3,no siga palomares,no palla,stop it palomares,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 2 ref_len = 3)
775,common_voice_es_18779824.mp3,vilma lo limpiamos esto a fondo  me ayudaron todos,vilma we expected this we will go up,vilma we cleaned it thoroughly everyone helped me,BLEU = 11.04 25.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
776,common_voice_es_18779825.mp3,niña tú olvidas que puede sacrificarse a hebe y a ganimedes,negatives had to be sacrificed to them and wait for novits,girl you forget that hebe and ganimedes can be sacrificed,BLEU = 8.30 27.3/10.0/5.6/3.1 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10)
777,common_voice_es_18781958.mp3,no tardaron en llamarme,they didnt realize the matter,it wasnt long before they called me,BLEU = 7.16 20.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
778,common_voice_es_18781959.mp3,¡ la sota ¡ la sota ,soda the seed,the jack the jack,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
779,common_voice_es_18781960.mp3,escuchad sea quien sea  no quiere que le encontremos,listen no ill not have to find it,listen whoever he is he doesnt want us to find him,BLEU = 8.40 37.5/14.3/8.3/5.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11)
780,common_voice_es_18781961.mp3,necesito un llavero nuevo para las llaves,i need a very new dress for the ladies,i need a new key chain for my keys,BLEU = 20.16 55.6/25.0/14.3/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
781,common_voice_es_18781962.mp3,en ella debían vivir mis tías,they will not mind my eye matters,my aunts should have been living there,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
782,common_voice_es_18784581.mp3,elige uno ernesto,i know,pick one ernesto,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 2 ref_len = 3)
783,common_voice_es_18784583.mp3,en el mismo momento salió la carta,the location at the same point,in that same moment the card came out,BLEU = 6.92 33.3/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
784,common_voice_es_18784584.mp3,que te vuelvas loca que seas feliz,you look crazy what is known,that you go crazy that you be happy,BLEU = 6.92 33.3/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
785,common_voice_es_18784585.mp3,si no podemos salir entonces tendremos que morirnos,if we cannot be we will give we will have to die,if we cannot go out we will have to die,BLEU = 42.40 66.7/54.5/40.0/22.2 (BP = 1.000 ratio = 1.200 hyp_len = 12 ref_len = 10)
786,common_voice_es_18785508.mp3,sí son sábanas,they are saddles,yes those are sheets,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
787,common_voice_es_18785510.mp3,todas las miradas quedaron inmóviles sobre la mano del jarocho,all cities were mobile fish in hand,all eyes remained motionless on the jarochos hand,BLEU = 6.77 28.6/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
788,common_voice_es_18785523.mp3,de ainhoa y hacer los deberes con valeria,and hoa and do but take a god valeria,from ainhoa and do homework with valeria,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7)
789,common_voice_es_18785525.mp3,qué frase tan encantadora,what a phrasing,what a lovely phrase,BLEU = 39.43 66.7/50.0/50.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
790,common_voice_es_18787385.mp3,de tiempo en tiempo un jinete entraba en el patio,from time to time arrives aback to the patio,from time to time a rider entered the courtyard,BLEU = 31.56 55.6/37.5/28.6/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
791,common_voice_es_18787386.mp3,pues entonces iremos muy despacio,well we will go very slow,then we will go slowly,BLEU = 30.21 50.0/40.0/25.0/16.7 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
792,common_voice_es_18787387.mp3,¿qué comerás para merendar,what are you doing,what are you having as an afternoon snack,BLEU = 21.87 75.0/66.7/50.0/50.0 (BP = 0.368 ratio = 0.500 hyp_len = 4 ref_len = 8)
793,common_voice_es_18787389.mp3,no tengas miedo dame un abrazo,you have my friend give me a hug,dont be afraid give me a hug,BLEU = 34.57 50.0/42.9/33.3/20.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
794,common_voice_es_18787406.mp3,ah es tu amigo porque hasta hoy era el cura del barco,his friend because this to day was the ship,oh is he your friend he used to be the priest of the ship until today,BLEU = 5.21 44.4/12.5/7.1/4.2 (BP = 0.459 ratio = 0.562 hyp_len = 9 ref_len = 16)
795,common_voice_es_18787407.mp3,¡qué libro tan bonito de poemas,the booksellers,what a beautiful book of poems,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 2 ref_len = 6)
796,common_voice_es_18787408.mp3,¡ deténganse fanáticos no pelee contra la pinza,a fanatic candidate and stops against peace,fans stop do not fight against the tong,BLEU = 5.69 14.3/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
797,common_voice_es_18787613.mp3,¿ está enamorado de ti,hes in love with you,is he in love with you,BLEU = 54.75 80.0/75.0/66.7/50.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
798,common_voice_es_18787614.mp3,¿ ni precisa que le guíe niño,not even charge of kid kid,do you need help boy,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
799,common_voice_es_18787615.mp3,a la gran chiva se le da todo por los morenos,the most fire was given by the marine,the great goat does everything for the dark skinned people,BLEU = 5.11 25.0/7.1/4.2/2.5 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
800,common_voice_es_18787616.mp3,la tormenta nos trae al fresco,the stormy shows all freshen,the storm brings us the coolness,BLEU = 8.75 20.0/12.5/8.3/6.2 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
801,common_voice_es_18787617.mp3,claro que tenemos heridas del naufragio,i think you have one with you,of course we have shipwreck wounds,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
802,common_voice_es_18789396.mp3,elogié las habilidades de angelina,narrates the windows,i praised angelinas skills,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
803,common_voice_es_18789397.mp3,no creas que me conoces tanto,you do not have to know,dont think you know me that well,BLEU = 8.17 33.3/10.0/6.2/4.2 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
804,common_voice_es_18789398.mp3,pues piense julia  piense  por dios,well julia julia,well think julia think for the love of god,BLEU = 4.69 66.7/25.0/25.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 3 ref_len = 9)
805,common_voice_es_18789399.mp3,estás un poco papanatas pero me haces reír,it is a few small vapid but immato,you are a little crazy but you are funny,BLEU = 5.80 25.0/7.1/4.2/2.5 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
806,common_voice_es_18789400.mp3,salí acompañado del antiguo esclavo que  al verse fuera,he was coming from ancient cleveland which is not well,i went out with the old slave who was outside,BLEU = 4.20 10.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
807,common_voice_es_18789401.mp3,¡ oh estoy tan contento que usted no sea un dinosaurio,oh i am so content that it is for an affair,oh im so happy youre not a dinosaur,BLEU = 4.46 18.2/5.0/2.8/1.6 (BP = 1.000 ratio = 1.375 hyp_len = 11 ref_len = 8)
808,common_voice_es_18789403.mp3,avizorado miraba alternativamente a la puerta y a la gran reja de la sacristía,he was eventually one migrated to the gauge of socrates,he looked alternately at the door and at the great gate of the sacristy,BLEU = 3.70 30.0/5.6/3.1/1.8 (BP = 0.670 ratio = 0.714 hyp_len = 10 ref_len = 14)
809,common_voice_es_18789404.mp3,el primer coche que tuve fue un seiscientos,the first one was one six potters,the first car i had was a six hundred,BLEU = 11.74 57.1/16.7/10.0/6.2 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
810,common_voice_es_18789405.mp3,rejuvenecido y feliz con cierta felicidad melancólica,renouven and happy he was already happy and historical,rejuvenated and happy with some melancholic happiness,BLEU = 9.54 22.2/12.5/7.1/4.2 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7)
811,common_voice_es_18791396.mp3,vas a ver esto muy triste,seems to be seen,you see this is so sad,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
812,common_voice_es_18791397.mp3,mañana legumbre cocida,to morrow i settle that,tomorrow cooked legume,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.667 hyp_len = 5 ref_len = 3)
813,common_voice_es_18791398.mp3,¿ una fiambrera para la comida,a female for food,a lunch pail for the food,BLEU = 12.75 75.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
814,common_voice_es_18791399.mp3,¡ idiota eres un juguete ¡ usa tu golpe de karate ,you are toy you are toy you are toy,you idiot you are a toy use your karate chop action,BLEU = 9.08 44.4/12.5/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
815,common_voice_es_18792318.mp3,sería tan corta la de los dos,serious for both of them,it would be so short the two of them,BLEU = 9.60 40.0/25.0/16.7/12.5 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9)
816,common_voice_es_18792319.mp3,solicito permiso para el lanzamiento,i am assessed for the lordship,asking permission for launching,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.500 hyp_len = 6 ref_len = 4)
817,common_voice_es_18792320.mp3,que el pisito te lo montamos entre todos,the pioneer wucken mountains,that we built the floor altogether,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
818,common_voice_es_18792321.mp3,pero yo no tengo a nadie ,but i dont get out of it,but i dont have anyone,BLEU = 24.45 42.9/33.3/20.0/12.5 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
819,common_voice_es_18792322.mp3,había gente de toda laya,there were happiness of all that time,there were people of all kinds,BLEU = 18.58 57.1/33.3/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
820,common_voice_es_18792424.mp3,¡ palomares ¡ hombre al agua ,palamaras men to the water,palomares man overboard,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.667 hyp_len = 5 ref_len = 3)
821,common_voice_es_18792425.mp3,la resaca del día siguiente fue enorme,the following day was next day,the next days hangover was huge,BLEU = 10.68 50.0/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
822,common_voice_es_18792426.mp3,y vilma es la novia de mi mejor amigo,and vilma is the best friend of my friend,and vilma is the girlfriend of my best friend,BLEU = 40.33 88.9/62.5/28.6/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
823,common_voice_es_18792427.mp3,¡ no mis ovejas no ¡ que alguien haga algo ,no my offence no some one go,no not my sheep somebody do something,BLEU = 7.81 28.6/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
824,common_voice_es_18792584.mp3,no esperan nada bueno de la reunión,he wont wait for nothing,they do not expect anything good from the meeting,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9)
825,common_voice_es_18792585.mp3,estaban contentos con los resultados del proyecto,they were hundreds the results of the project,they were happy with the projects outcome,BLEU = 12.22 37.5/14.3/8.3/5.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
826,common_voice_es_18792587.mp3,nueve ocho  siete  seis,nine eight seven seven,nine eight seven six,BLEU = 59.46 75.0/66.7/50.0/50.0 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4)
827,common_voice_es_18794788.mp3,¿ puedo echar gasolina claro y te dejaré conducir ,can you leave this alone i shiver and i love you,can i fill the gas tank sure and ill let you drive,BLEU = 4.84 36.4/5.0/2.8/1.6 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
828,common_voice_es_18794789.mp3,trabajas menos que la chaqueta de un guardia,works less than the checking of a guard,you are very lazy,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 8 ref_len = 4)
829,common_voice_es_18794790.mp3,¿ eso es normal,thats normal,that is normal,BLEU = 30.33 50.0/50.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 2 ref_len = 3)
830,common_voice_es_18794791.mp3,una cosa es predicar y otra dar trigo,one thing is not predical,saying and doing are two different things,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
831,common_voice_es_18794792.mp3,más vale maña que fuerza,its better to have better than strong,brain is worth more than brawn,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
832,common_voice_es_18794793.mp3,plata de un compadre señor,pages with the father,coin from a fella sir,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
833,common_voice_es_18794794.mp3,que sonriendo me mostró su lindo pie prisionero en chapín de seda,he smiled i showed up with my silver show,who smiling showed me her pretty foot captive in a silk chopine,BLEU = 3.42 11.1/6.2/3.6/2.1 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12)
834,common_voice_es_18794795.mp3,estaba justo en mi bolsillo ¡ uau,they are my good byes in my hall,it was just in my pocket wow,BLEU = 11.04 25.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
835,common_voice_es_18794796.mp3,no no reacciona ,no it doesnt matter,no its not responding,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4)
836,common_voice_es_18794797.mp3,antes ainhoa y ulises,afore aint no one,previously ainhoa and ulises,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4)
837,common_voice_es_18796569.mp3,señoreaba en los caminos y en las ventas,the roses were lowered in the sails,dominated the paths and sales,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
838,common_voice_es_18796570.mp3,y en el aire todo el calor de las fraguas de vulcano,in the airport of the volcano,and you could feel the heat of vulcans forges in the air,BLEU = 7.10 66.7/20.0/12.5/8.3 (BP = 0.368 ratio = 0.500 hyp_len = 6 ref_len = 12)
839,common_voice_es_18796571.mp3,¿ conoces estas formas de vida sí,you met these life forms of life,do you know these ways of life yes i do,BLEU = 10.18 57.1/16.7/10.0/6.2 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10)
840,common_voice_es_18796573.mp3,es que me suena su cara,if you forgot me,his face seems looks familiar to me,BLEU = 7.55 25.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7)
841,common_voice_es_18810173.mp3,tranquila julia vamos juntos ,come down julia we will go together,dont worry julia lets go together,BLEU = 14.54 42.9/16.7/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
842,common_voice_es_18810174.mp3,el campanario de la iglesia con su enorme nido de zopilotes,the church of the church with its one hundred of chapels,the church bell tower with its buzzards nest,BLEU = 10.60 36.4/20.0/5.6/3.1 (BP = 1.000 ratio = 1.375 hyp_len = 11 ref_len = 8)
843,common_voice_es_18810175.mp3,más vale ser cabeza de ratón que cola de león,it is better to be gross than to you,its better to rule in hell than to serve in heaven,BLEU = 10.80 44.4/25.0/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
844,common_voice_es_18810176.mp3,¡ mucho camino señor,very well domingo,a long road sir,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
845,common_voice_es_18810177.mp3,esta noche empezamos de cero ¿ vale,to night we start from zero o k,tonight we start from scratch o k,BLEU = 25.85 62.5/42.9/16.7/10.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
846,common_voice_es_18814361.mp3,aborto es la interrupción de un embarazo,abortions the interruption of oppression,abortion is the interruption of pregnancy,BLEU = 32.56 60.0/50.0/33.3/25.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
847,common_voice_es_18814362.mp3,sin desplegar los labios le tendí los brazos,without displace the lips i live in the arms,without opening my lips i offered my arms,BLEU = 11.34 44.4/12.5/7.1/4.2 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8)
848,common_voice_es_18814363.mp3,¿ los compañeros ahí tendidos como perros no valen ninguna cosa,feathers like dogs like an hare,arent the guys lying down as dogs valuable,BLEU = 5.82 16.7/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
849,common_voice_es_18814364.mp3,entonces el viejo le habló impaciente,then the old man with him,then the old man said impatiently,BLEU = 50.81 66.7/60.0/50.0/33.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
850,common_voice_es_18816198.mp3,quiero hablar con ellos vale ,i want to talk to them bouquet,i want to talk to them okay,BLEU = 80.91 85.7/83.3/80.0/75.0 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
851,common_voice_es_18816199.mp3,¿a qué hora es la reunión,what time is a meeting,at what time is the meeting,BLEU = 34.98 80.0/50.0/33.3/25.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
852,common_voice_es_18816200.mp3,yo pertenezco a los andrade de cela,i said a part of sylla,i belong to the andrade de cela,BLEU = 6.87 16.7/10.0/6.2/4.2 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
853,common_voice_es_18816201.mp3,por tener miedo a las alturas flojear  al ir a socorrer,for having flowers floating out and going to their nest,for being afraid of heights being lazy to provide assistance,BLEU = 4.99 20.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
854,common_voice_es_18816202.mp3,esto no es volar sólo es caer  con estilo ,this is not flying it is only one with style,this isnt flying this is falling with style,BLEU = 12.55 50.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
855,common_voice_es_18820954.mp3,porque esta cama es mi sitio,because it is my bed and my side,because this bed is my spot,BLEU = 13.13 50.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.333 hyp_len = 8 ref_len = 6)
856,common_voice_es_18820955.mp3,pendiente una conversación quizá algo más por hablar,pending in a conversation you must be something more,pending conversation maybe theres something else to talk about,BLEU = 6.27 33.3/6.2/3.6/2.1 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
